"Location ID","Location","Date","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
1500,"Kentucky",191908,85.7,50,-0.6,86.3
1500,"Kentucky",191909,84.1,104,3.3,80.8
1500,"Kentucky",191910,74.2,113,4.4,69.8
1500,"Kentucky",191911,57.0,72,0.7,56.3
1500,"Kentucky",191912,43.0,28,-2.5,45.5
1500,"Kentucky",192001,41.1,41,-1.9,43
1500,"Kentucky",192002,43.0,31,-3.8,46.8
1500,"Kentucky",192003,56.8,62,0.3,56.5
1500,"Kentucky",192004,64.2,22,-3.2,67.4
1500,"Kentucky",192005,75.1,44,-1.6,76.7
1500,"Kentucky",192006,83.0,38,-1.3,84.3
1500,"Kentucky",192007,85.8,29,-1.9,87.7
1500,"Kentucky",192008,82.5,8,-3.8,86.3
1500,"Kentucky",192009,80.7,65,-0.1,80.8
1500,"Kentucky",192010,73.9,112,4.1,69.8
1500,"Kentucky",192011,53.6,29,-2.7,56.3
1500,"Kentucky",192012,45.6,57,0.1,45.5
1500,"Kentucky",192101,47.6,105,4.6,43
1500,"Kentucky",192102,49.5,86,2.7,46.8
1500,"Kentucky",192103,67.9,125,11.4,56.5
1500,"Kentucky",192104,70.3,93,2.9,67.4
1500,"Kentucky",192105,77.4,67,0.7,76.7
1500,"Kentucky",192106,88.8,119,4.5,84.3
1500,"Kentucky",192107,92.3,122,4.6,87.7
1500,"Kentucky",192108,85.6,47,-0.7,86.3
1500,"Kentucky",192109,84.5,108,3.7,80.8
1500,"Kentucky",192110,69.6,67,-0.2,69.8
1500,"Kentucky",192111,59.3,95,3.0,56.3
1500,"Kentucky",192112,49.3,98,3.8,45.5
1500,"Kentucky",192201,42.3,54,-0.7,43
1500,"Kentucky",192202,49.5,86,2.7,46.8
1500,"Kentucky",192203,58.2,79,1.7,56.5
1500,"Kentucky",192204,70.5,97,3.1,67.4
1500,"Kentucky",192205,78.8,91,2.1,76.7
1500,"Kentucky",192206,86.3,102,2.0,84.3
1500,"Kentucky",192207,86.9,51,-0.8,87.7
1500,"Kentucky",192208,86.3,61,0.0,86.3
1500,"Kentucky",192209,84.8,111,4.0,80.8
1500,"Kentucky",192210,72.7,100,2.9,69.8
1500,"Kentucky",192211,58.5,87,2.2,56.3
1500,"Kentucky",192212,50.7,110,5.2,45.5
1500,"Kentucky",192301,48.9,114,5.9,43
1500,"Kentucky",192302,43.3,35,-3.5,46.8
1500,"Kentucky",192303,57.3,73,0.8,56.5
1500,"Kentucky",192304,67.3,56,-0.1,67.4
1500,"Kentucky",192305,74.9,39,-1.8,76.7
1500,"Kentucky",192306,84.5,71,0.2,84.3
1500,"Kentucky",192307,87.9,78,0.2,87.7
1500,"Kentucky",192308,85.3,41,-1.0,86.3
1500,"Kentucky",192309,79.9,50,-0.9,80.8
1500,"Kentucky",192310,68.2,36,-1.6,69.8
1500,"Kentucky",192311,55.8,52,-0.5,56.3
1500,"Kentucky",192312,55.3,125,9.8,45.5
1500,"Kentucky",192401,41.0,40,-2.0,43
1500,"Kentucky",192402,43.7,39,-3.1,46.8
1500,"Kentucky",192403,49.3,10,-7.2,56.5
1500,"Kentucky",192404,68.9,73,1.5,67.4
1500,"Kentucky",192405,70.7,2,-6.0,76.7
1500,"Kentucky",192406,84.1,58,-0.2,84.3
1500,"Kentucky",192407,84.6,12,-3.1,87.7
1500,"Kentucky",192408,87.6,95,1.3,86.3
1500,"Kentucky",192409,75.5,5,-5.3,80.8
1500,"Kentucky",192410,74.3,115,4.5,69.8
1500,"Kentucky",192411,57.2,74,0.9,56.3
1500,"Kentucky",192412,45.1,53,-0.4,45.5
1500,"Kentucky",192501,43.8,74,0.8,43
1500,"Kentucky",192502,54.6,121,7.8,46.8
1500,"Kentucky",192503,60.9,102,4.4,56.5
1500,"Kentucky",192504,73.0,121,5.6,67.4
1500,"Kentucky",192505,73.6,24,-3.1,76.7
1500,"Kentucky",192506,88.8,119,4.5,84.3
1500,"Kentucky",192507,87.8,74,0.1,87.7
1500,"Kentucky",192508,89.5,113,3.2,86.3
1500,"Kentucky",192509,88.8,125,8.0,80.8
1500,"Kentucky",192510,60.6,1,-9.2,69.8
1500,"Kentucky",192511,54.0,32,-2.3,56.3
1500,"Kentucky",192512,43.0,28,-2.5,45.5
1500,"Kentucky",192601,42.7,61,-0.3,43
1500,"Kentucky",192602,49.6,88,2.8,46.8
1500,"Kentucky",192603,49.4,12,-7.1,56.5
1500,"Kentucky",192604,63.4,12,-4.0,67.4
1500,"Kentucky",192605,79.5,104,2.8,76.7
1500,"Kentucky",192606,82.2,24,-2.1,84.3
1500,"Kentucky",192607,89.2,100,1.5,87.7
1500,"Kentucky",192608,86.1,57,-0.2,86.3
1500,"Kentucky",192609,82.8,93,2.0,80.8
1500,"Kentucky",192610,68.4,39,-1.4,69.8
1500,"Kentucky",192611,52.2,17,-4.1,56.3
1500,"Kentucky",192612,44.6,49,-0.9,45.5
1500,"Kentucky",192701,42.8,65,-0.2,43
1500,"Kentucky",192702,54.6,121,7.8,46.8
1500,"Kentucky",192703,57.1,70,0.6,56.5
1500,"Kentucky",192704,68.8,72,1.4,67.4
1500,"Kentucky",192705,75.9,51,-0.8,76.7
1500,"Kentucky",192706,80.2,8,-4.1,84.3
1500,"Kentucky",192707,87.1,55,-0.6,87.7
1500,"Kentucky",192708,81.3,4,-5.0,86.3
1500,"Kentucky",192709,84.5,108,3.7,80.8
1500,"Kentucky",192710,73.8,111,4.0,69.8
1500,"Kentucky",192711,60.4,107,4.1,56.3
1500,"Kentucky",192712,46.4,70,0.9,45.5
1500,"Kentucky",192801,43.2,69,0.2,43
1500,"Kentucky",192802,46.2,55,-0.6,46.8
1500,"Kentucky",192803,55.8,54,-0.7,56.5
1500,"Kentucky",192804,63.0,9,-4.4,67.4
1500,"Kentucky",192805,75.4,48,-1.3,76.7
1500,"Kentucky",192806,78.6,1,-5.7,84.3
1500,"Kentucky",192807,87.4,62,-0.3,87.7
1500,"Kentucky",192808,86.5,65,0.2,86.3
1500,"Kentucky",192809,77.5,19,-3.3,80.8
1500,"Kentucky",192810,72.3,98,2.5,69.8
1500,"Kentucky",192811,55.2,46,-1.1,56.3
1500,"Kentucky",192812,48.5,92,3.0,45.5
1500,"Kentucky",192901,43.8,74,0.8,43
1500,"Kentucky",192902,39.8,15,-7.0,46.8
1500,"Kentucky",192903,62.5,112,6.0,56.5
1500,"Kentucky",192904,71.2,107,3.8,67.4
1500,"Kentucky",192905,75.0,43,-1.7,76.7
1500,"Kentucky",192906,83.6,49,-0.7,84.3
1500,"Kentucky",192907,87.9,78,0.2,87.7
1500,"Kentucky",192908,85.7,50,-0.6,86.3
1500,"Kentucky",192909,79.9,50,-0.9,80.8
1500,"Kentucky",192910,66.7,19,-3.1,69.8
1500,"Kentucky",192911,51.8,12,-4.5,56.3
1500,"Kentucky",192912,46.1,65,0.6,45.5
1500,"Kentucky",193001,42.6,60,-0.4,43
1500,"Kentucky",193002,55.4,123,8.6,46.8
1500,"Kentucky",193003,55.0,45,-1.5,56.5
1500,"Kentucky",193004,71.2,107,3.8,67.4
1500,"Kentucky",193005,78.4,84,1.7,76.7
1500,"Kentucky",193006,86.3,102,2.0,84.3
1500,"Kentucky",193007,94.4,126,6.7,87.7
1500,"Kentucky",193008,90.0,117,3.7,86.3
1500,"Kentucky",193009,83.7,99,2.9,80.8
1500,"Kentucky",193010,66.9,21,-2.9,69.8
1500,"Kentucky",193011,56.0,57,-0.3,56.3
1500,"Kentucky",193012,41.6,21,-3.9,45.5
1500,"Kentucky",193101,45.2,84,2.2,43
1500,"Kentucky",193102,50.1,92,3.3,46.8
1500,"Kentucky",193103,48.5,6,-8.0,56.5
1500,"Kentucky",193104,66.9,50,-0.5,67.4
1500,"Kentucky",193105,74.3,34,-2.4,76.7
1500,"Kentucky",193106,88.1,115,3.8,84.3
1500,"Kentucky",193107,91.7,117,4.0,87.7
1500,"Kentucky",193108,84.9,33,-1.4,86.3
1500,"Kentucky",193109,86.8,122,6.0,80.8
1500,"Kentucky",193110,73.6,109,3.8,69.8
1500,"Kentucky",193111,64.5,124,8.2,56.3
1500,"Kentucky",193112,52.5,119,7.0,45.5
1500,"Kentucky",193201,52.1,125,9.1,43
1500,"Kentucky",193202,55.8,124,9.0,46.8
1500,"Kentucky",193203,50.1,14,-6.4,56.5
1500,"Kentucky",193204,67.0,51,-0.4,67.4
1500,"Kentucky",193205,78.0,76,1.3,76.7
1500,"Kentucky",193206,86.3,102,2.0,84.3
1500,"Kentucky",193207,90.0,107,2.3,87.7
1500,"Kentucky",193208,87.9,100,1.6,86.3
1500,"Kentucky",193209,81.0,71,0.2,80.8
1500,"Kentucky",193210,68.3,38,-1.5,69.8
1500,"Kentucky",193211,53.4,25,-2.9,56.3
1500,"Kentucky",193212,46.4,70,0.9,45.5
1500,"Kentucky",193301,51.5,123,8.5,43
1500,"Kentucky",193302,47.0,64,0.2,46.8
1500,"Kentucky",193303,55.5,50,-1.0,56.5
1500,"Kentucky",193304,66.7,47,-0.7,67.4
1500,"Kentucky",193305,79.4,103,2.7,76.7
1500,"Kentucky",193306,90.2,123,5.9,84.3
1500,"Kentucky",193307,88.5,87,0.8,87.7
1500,"Kentucky",193308,85.4,43,-0.9,86.3
1500,"Kentucky",193309,85.7,116,4.9,80.8
1500,"Kentucky",193310,68.8,45,-1.0,69.8
1500,"Kentucky",193311,55.4,49,-0.9,56.3
1500,"Kentucky",193312,52.4,118,6.9,45.5
1500,"Kentucky",193401,48.1,107,5.1,43
1500,"Kentucky",193402,41.2,19,-5.6,46.8
1500,"Kentucky",193403,54.4,43,-2.1,56.5
1500,"Kentucky",193404,69.0,75,1.6,67.4
1500,"Kentucky",193405,81.2,113,4.5,76.7
1500,"Kentucky",193406,90.0,121,5.7,84.3
1500,"Kentucky",193407,92.6,123,4.9,87.7
1500,"Kentucky",193408,86.1,57,-0.2,86.3
1500,"Kentucky",193409,80.5,58,-0.3,80.8
1500,"Kentucky",193410,72.0,95,2.2,69.8
1500,"Kentucky",193411,60.9,111,4.6,56.3
1500,"Kentucky",193412,43.8,38,-1.7,45.5
1500,"Kentucky",193501,45.2,84,2.2,43
1500,"Kentucky",193502,48.5,78,1.7,46.8
1500,"Kentucky",193503,63.4,117,6.9,56.5
1500,"Kentucky",193504,63.9,18,-3.5,67.4
1500,"Kentucky",193505,74.1,30,-2.6,76.7
1500,"Kentucky",193506,80.2,8,-4.1,84.3
1500,"Kentucky",193507,89.5,103,1.8,87.7
1500,"Kentucky",193508,87.4,92,1.1,86.3
1500,"Kentucky",193509,81.0,71,0.2,80.8
1500,"Kentucky",193510,71.5,89,1.7,69.8
1500,"Kentucky",193511,55.1,45,-1.2,56.3
1500,"Kentucky",193512,36.3,5,-9.2,45.5
1500,"Kentucky",193601,37.0,14,-6.0,43
1500,"Kentucky",193602,41.4,23,-5.4,46.8
1500,"Kentucky",193603,61.9,108,5.4,56.5
1500,"Kentucky",193604,64.3,24,-3.1,67.4
1500,"Kentucky",193605,82.6,122,5.9,76.7
1500,"Kentucky",193606,90.9,124,6.6,84.3
1500,"Kentucky",193607,92.9,124,5.2,87.7
1500,"Kentucky",193608,93.4,125,7.1,86.3
1500,"Kentucky",193609,85.3,114,4.5,80.8
1500,"Kentucky",193610,68.9,46,-0.9,69.8
1500,"Kentucky",193611,53.1,23,-3.2,56.3
1500,"Kentucky",193612,49.3,98,3.8,45.5
1500,"Kentucky",193701,51.0,119,8.0,43
1500,"Kentucky",193702,46.5,59,-0.3,46.8
1500,"Kentucky",193703,51.9,24,-4.6,56.5
1500,"Kentucky",193704,66.6,46,-0.8,67.4
1500,"Kentucky",193705,76.5,60,-0.2,76.7
1500,"Kentucky",193706,85.0,80,0.7,84.3
1500,"Kentucky",193707,87.6,67,-0.1,87.7
1500,"Kentucky",193708,89.0,109,2.7,86.3
1500,"Kentucky",193709,80.2,54,-0.6,80.8
1500,"Kentucky",193710,65.8,12,-4.0,69.8
1500,"Kentucky",193711,52.3,19,-4.0,56.3
1500,"Kentucky",193712,42.0,23,-3.5,45.5
1500,"Kentucky",193801,44.3,75,1.3,43
1500,"Kentucky",193802,54.2,118,7.4,46.8
1500,"Kentucky",193803,63.6,119,7.1,56.5
1500,"Kentucky",193804,70.7,101,3.3,67.4
1500,"Kentucky",193805,77.1,65,0.4,76.7
1500,"Kentucky",193806,82.0,19,-2.3,84.3
1500,"Kentucky",193807,87.6,67,-0.1,87.7
1500,"Kentucky",193808,88.3,102,2.0,86.3
1500,"Kentucky",193809,80.7,65,-0.1,80.8
1500,"Kentucky",193810,74.4,117,4.6,69.8
1500,"Kentucky",193811,60.4,107,4.1,56.3
1500,"Kentucky",193812,46.6,74,1.1,45.5
1500,"Kentucky",193901,48.2,109,5.2,43
1500,"Kentucky",193902,50.7,98,3.9,46.8
1500,"Kentucky",193903,60.2,97,3.7,56.5
1500,"Kentucky",193904,64.5,26,-2.9,67.4
1500,"Kentucky",193905,78.5,86,1.8,76.7
1500,"Kentucky",193906,85.4,86,1.1,84.3
1500,"Kentucky",193907,88.0,80,0.3,87.7
1500,"Kentucky",193908,86.7,71,0.4,86.3
1500,"Kentucky",193909,89.0,126,8.2,80.8
1500,"Kentucky",193910,74.4,117,4.6,69.8
1500,"Kentucky",193911,53.9,31,-2.4,56.3
1500,"Kentucky",193912,47.9,87,2.4,45.5
1500,"Kentucky",194001,29.4,2,-13.6,43
1500,"Kentucky",194002,43.3,35,-3.5,46.8
1500,"Kentucky",194003,52.8,29,-3.7,56.5
1500,"Kentucky",194004,65.3,34,-2.1,67.4
1500,"Kentucky",194005,74.6,36,-2.1,76.7
1500,"Kentucky",194006,84.6,77,0.3,84.3
1500,"Kentucky",194007,87.1,55,-0.6,87.7
1500,"Kentucky",194008,87.3,87,1.0,86.3
1500,"Kentucky",194009,80.6,62,-0.2,80.8
1500,"Kentucky",194010,74.3,115,4.5,69.8
1500,"Kentucky",194011,55.4,49,-0.9,56.3
1500,"Kentucky",194012,51.1,112,5.6,45.5
1500,"Kentucky",194101,43.4,72,0.4,43
1500,"Kentucky",194102,41.7,26,-5.1,46.8
1500,"Kentucky",194103,50.8,17,-5.7,56.5
1500,"Kentucky",194104,71.8,113,4.4,67.4
1500,"Kentucky",194105,81.8,119,5.1,76.7
1500,"Kentucky",194106,86.0,96,1.7,84.3
1500,"Kentucky",194107,89.0,93,1.3,87.7
1500,"Kentucky",194108,88.7,105,2.4,86.3
1500,"Kentucky",194109,86.5,119,5.7,80.8
1500,"Kentucky",194110,74.8,120,5.0,69.8
1500,"Kentucky",194111,56.9,71,0.6,56.3
1500,"Kentucky",194112,50.2,106,4.7,45.5
1500,"Kentucky",194201,42.2,53,-0.8,43
1500,"Kentucky",194202,41.2,19,-5.6,46.8
1500,"Kentucky",194203,58.9,85,2.4,56.5
1500,"Kentucky",194204,71.6,110,4.2,67.4
1500,"Kentucky",194205,77.7,71,1.0,76.7
1500,"Kentucky",194206,85.9,90,1.6,84.3
1500,"Kentucky",194207,89.2,100,1.5,87.7
1500,"Kentucky",194208,84.9,33,-1.4,86.3
1500,"Kentucky",194209,79.2,37,-1.6,80.8
1500,"Kentucky",194210,70.0,75,0.2,69.8
1500,"Kentucky",194211,58.0,81,1.7,56.3
1500,"Kentucky",194212,43.0,28,-2.5,45.5
1500,"Kentucky",194301,46.5,94,3.5,43
1500,"Kentucky",194302,50.9,100,4.1,46.8
1500,"Kentucky",194303,53.6,33,-2.9,56.5
1500,"Kentucky",194304,64.7,29,-2.7,67.4
1500,"Kentucky",194305,78.3,80,1.6,76.7
1500,"Kentucky",194306,88.8,119,4.5,84.3
1500,"Kentucky",194307,88.9,91,1.2,87.7
1500,"Kentucky",194308,90.4,120,4.1,86.3
1500,"Kentucky",194309,78.5,26,-2.3,80.8
1500,"Kentucky",194310,68.9,46,-0.9,69.8
1500,"Kentucky",194311,56.2,58,-0.1,56.3
1500,"Kentucky",194312,42.8,26,-2.7,45.5
1500,"Kentucky",194401,46.0,88,3.0,43
1500,"Kentucky",194402,52.1,112,5.3,46.8
1500,"Kentucky",194403,55.6,51,-0.9,56.5
1500,"Kentucky",194404,66.5,44,-0.9,67.4
1500,"Kentucky",194405,82.5,121,5.8,76.7
1500,"Kentucky",194406,90.2,123,5.9,84.3
1500,"Kentucky",194407,91.2,115,3.5,87.7
1500,"Kentucky",194408,87.4,92,1.1,86.3
1500,"Kentucky",194409,79.7,47,-1.1,80.8
1500,"Kentucky",194410,69.7,71,-0.1,69.8
1500,"Kentucky",194411,54.0,32,-2.3,56.3
1500,"Kentucky",194412,40.2,17,-5.3,45.5
1500,"Kentucky",194501,38.2,21,-4.8,43
1500,"Kentucky",194502,47.9,73,1.1,46.8
1500,"Kentucky",194503,66.8,124,10.3,56.5
1500,"Kentucky",194504,70.0,89,2.6,67.4
1500,"Kentucky",194505,72.7,14,-4.0,76.7
1500,"Kentucky",194506,82.0,19,-2.3,84.3
1500,"Kentucky",194507,86.8,47,-0.9,87.7
1500,"Kentucky",194508,87.0,79,0.7,86.3
1500,"Kentucky",194509,83.5,96,2.7,80.8
1500,"Kentucky",194510,68.5,40,-1.3,69.8
1500,"Kentucky",194511,57.1,73,0.8,56.3
1500,"Kentucky",194512,38.9,10,-6.6,45.5
1500,"Kentucky",194601,45.0,80,2.0,43
1500,"Kentucky",194602,51.5,105,4.7,46.8
1500,"Kentucky",194603,66.3,123,9.8,56.5
1500,"Kentucky",194604,71.2,107,3.8,67.4
1500,"Kentucky",194605,73.6,24,-3.1,76.7
1500,"Kentucky",194606,84.3,65,0.0,84.3
1500,"Kentucky",194607,87.3,60,-0.4,87.7
1500,"Kentucky",194608,81.4,5,-4.9,86.3
1500,"Kentucky",194609,81.0,71,0.2,80.8
1500,"Kentucky",194610,73.0,103,3.2,69.8
1500,"Kentucky",194611,62.1,118,5.8,56.3
1500,"Kentucky",194612,51.7,116,6.2,45.5
1500,"Kentucky",194701,47.9,106,4.9,43
1500,"Kentucky",194702,38.2,8,-8.6,46.8
1500,"Kentucky",194703,47.2,5,-9.3,56.5
1500,"Kentucky",194704,69.3,80,1.9,67.4
1500,"Kentucky",194705,74.9,39,-1.8,76.7
1500,"Kentucky",194706,82.7,32,-1.6,84.3
1500,"Kentucky",194707,83.0,4,-4.7,87.7
1500,"Kentucky",194708,90.0,117,3.7,86.3
1500,"Kentucky",194709,82.2,84,1.4,80.8
1500,"Kentucky",194710,76.3,124,6.5,69.8
1500,"Kentucky",194711,52.2,17,-4.1,56.3
1500,"Kentucky",194712,47.8,84,2.3,45.5
1500,"Kentucky",194801,35.4,9,-7.6,43
1500,"Kentucky",194802,48.1,74,1.3,46.8
1500,"Kentucky",194803,60.1,96,3.6,56.5
1500,"Kentucky",194804,72.2,116,4.8,67.4
1500,"Kentucky",194805,75.9,51,-0.8,76.7
1500,"Kentucky",194806,86.2,99,1.9,84.3
1500,"Kentucky",194807,87.9,78,0.2,87.7
1500,"Kentucky",194808,86.9,76,0.6,86.3
1500,"Kentucky",194809,81.7,78,0.9,80.8
1500,"Kentucky",194810,67.5,28,-2.3,69.8
1500,"Kentucky",194811,59.2,94,2.9,56.3
1500,"Kentucky",194812,48.1,89,2.6,45.5
1500,"Kentucky",194901,50.8,118,7.8,43
1500,"Kentucky",194902,52.8,116,6.0,46.8
1500,"Kentucky",194903,55.6,51,-0.9,56.5
1500,"Kentucky",194904,64.6,28,-2.8,67.4
1500,"Kentucky",194905,79.2,100,2.5,76.7
1500,"Kentucky",194906,85.7,89,1.4,84.3
1500,"Kentucky",194907,89.3,101,1.6,87.7
1500,"Kentucky",194908,85.6,47,-0.7,86.3
1500,"Kentucky",194909,76.7,11,-4.1,80.8
1500,"Kentucky",194910,72.0,95,2.2,69.8
1500,"Kentucky",194911,56.3,60,-0.0,56.3
1500,"Kentucky",194912,50.7,110,5.2,45.5
1500,"Kentucky",195001,53.5,127,10.5,43
1500,"Kentucky",195002,48.8,82,2.0,46.8
1500,"Kentucky",195003,53.5,32,-3.0,56.5
1500,"Kentucky",195004,63.7,15,-3.7,67.4
1500,"Kentucky",195005,77.5,69,0.8,76.7
1500,"Kentucky",195006,82.6,29,-1.7,84.3
1500,"Kentucky",195007,83.1,5,-4.6,87.7
1500,"Kentucky",195008,81.7,6,-4.6,86.3
1500,"Kentucky",195009,76.1,7,-4.7,80.8
1500,"Kentucky",195010,73.8,111,4.0,69.8
1500,"Kentucky",195011,49.9,3,-6.4,56.3
1500,"Kentucky",195012,40.0,14,-5.5,45.5
1500,"Kentucky",195101,45.5,86,2.5,43
1500,"Kentucky",195102,47.7,71,0.9,46.8
1500,"Kentucky",195103,54.0,36,-2.5,56.5
1500,"Kentucky",195104,63.8,16,-3.6,67.4
1500,"Kentucky",195105,78.8,91,2.1,76.7
1500,"Kentucky",195106,83.8,52,-0.5,84.3
1500,"Kentucky",195107,87.7,68,-0.0,87.7
1500,"Kentucky",195108,87.4,92,1.1,86.3
1500,"Kentucky",195109,79.2,37,-1.6,80.8
1500,"Kentucky",195110,72.0,95,2.2,69.8
1500,"Kentucky",195111,49.4,2,-6.9,56.3
1500,"Kentucky",195112,48.1,89,2.6,45.5
1500,"Kentucky",195201,49.0,115,6.0,43
1500,"Kentucky",195202,50.1,92,3.3,46.8
1500,"Kentucky",195203,55.3,47,-1.2,56.5
1500,"Kentucky",195204,67.1,52,-0.3,67.4
1500,"Kentucky",195205,77.5,69,0.8,76.7
1500,"Kentucky",195206,91.2,126,6.9,84.3
1500,"Kentucky",195207,92.2,120,4.5,87.7
1500,"Kentucky",195208,88.1,101,1.8,86.3
1500,"Kentucky",195209,81.4,74,0.6,80.8
1500,"Kentucky",195210,65.9,14,-3.9,69.8
1500,"Kentucky",195211,56.3,60,-0.0,56.3
1500,"Kentucky",195212,46.1,65,0.6,45.5
1500,"Kentucky",195301,48.6,112,5.6,43
1500,"Kentucky",195302,51.6,107,4.8,46.8
1500,"Kentucky",195303,58.8,84,2.3,56.5
1500,"Kentucky",195304,64.0,19,-3.4,67.4
1500,"Kentucky",195305,79.0,97,2.3,76.7
1500,"Kentucky",195306,89.0,120,4.7,84.3
1500,"Kentucky",195307,89.0,93,1.3,87.7
1500,"Kentucky",195308,89.7,114,3.4,86.3
1500,"Kentucky",195309,85.6,115,4.8,80.8
1500,"Kentucky",195310,76.0,123,6.2,69.8
1500,"Kentucky",195311,58.7,89,2.4,56.3
1500,"Kentucky",195312,45.7,59,0.2,45.5
1500,"Kentucky",195401,44.6,77,1.6,43
1500,"Kentucky",195402,56.0,126,9.2,46.8
1500,"Kentucky",195403,55.1,46,-1.4,56.5
1500,"Kentucky",195404,73.8,124,6.4,67.4
1500,"Kentucky",195405,72.1,6,-4.6,76.7
1500,"Kentucky",195406,87.7,112,3.4,84.3
1500,"Kentucky",195407,92.3,122,4.6,87.7
1500,"Kentucky",195408,88.4,103,2.1,86.3
1500,"Kentucky",195409,86.7,120,5.9,80.8
1500,"Kentucky",195410,69.5,62,-0.3,69.8
1500,"Kentucky",195411,54.6,39,-1.7,56.3
1500,"Kentucky",195412,43.6,37,-1.9,45.5
1500,"Kentucky",195501,41.7,48,-1.3,43
1500,"Kentucky",195502,47.4,70,0.6,46.8
1500,"Kentucky",195503,57.8,76,1.3,56.5
1500,"Kentucky",195504,72.4,118,5.0,67.4
1500,"Kentucky",195505,78.9,96,2.2,76.7
1500,"Kentucky",195506,79.4,5,-4.9,84.3
1500,"Kentucky",195507,89.5,103,1.8,87.7
1500,"Kentucky",195508,89.1,111,2.8,86.3
1500,"Kentucky",195509,86.2,118,5.4,80.8
1500,"Kentucky",195510,69.0,50,-0.8,69.8
1500,"Kentucky",195511,55.0,42,-1.3,56.3
1500,"Kentucky",195512,43.9,40,-1.6,45.5
1500,"Kentucky",195601,40.1,32,-2.9,43
1500,"Kentucky",195602,50.2,95,3.4,46.8
1500,"Kentucky",195603,56.8,62,0.3,56.5
1500,"Kentucky",195604,64.5,26,-2.9,67.4
1500,"Kentucky",195605,78.0,76,1.3,76.7
1500,"Kentucky",195606,84.3,65,0.0,84.3
1500,"Kentucky",195607,86.9,51,-0.8,87.7
1500,"Kentucky",195608,86.2,60,-0.1,86.3
1500,"Kentucky",195609,79.5,44,-1.3,80.8
1500,"Kentucky",195610,73.4,108,3.6,69.8
1500,"Kentucky",195611,55.9,55,-0.4,56.3
1500,"Kentucky",195612,53.2,122,7.7,45.5
1500,"Kentucky",195701,40.5,36,-2.5,43
1500,"Kentucky",195702,51.6,107,4.8,46.8
1500,"Kentucky",195703,54.1,38,-2.4,56.5
1500,"Kentucky",195704,70.7,101,3.3,67.4
1500,"Kentucky",195705,78.4,84,1.7,76.7
1500,"Kentucky",195706,84.2,59,-0.1,84.3
1500,"Kentucky",195707,87.8,74,0.1,87.7
1500,"Kentucky",195708,87.6,95,1.3,86.3
1500,"Kentucky",195709,79.7,47,-1.1,80.8
1500,"Kentucky",195710,64.2,6,-5.6,69.8
1500,"Kentucky",195711,55.8,52,-0.5,56.3
1500,"Kentucky",195712,50.2,106,4.7,45.5
1500,"Kentucky",195801,39.1,24,-3.9,43
1500,"Kentucky",195802,36.9,7,-9.9,46.8
1500,"Kentucky",195803,47.1,4,-9.4,56.5
1500,"Kentucky",195804,67.1,52,-0.3,67.4
1500,"Kentucky",195805,76.6,61,-0.1,76.7
1500,"Kentucky",195806,82.2,24,-2.1,84.3
1500,"Kentucky",195807,86.0,33,-1.7,87.7
1500,"Kentucky",195808,84.8,30,-1.5,86.3
1500,"Kentucky",195809,79.6,45,-1.2,80.8
1500,"Kentucky",195810,68.9,46,-0.9,69.8
1500,"Kentucky",195811,59.7,99,3.4,56.3
1500,"Kentucky",195812,40.7,18,-4.8,45.5
1500,"Kentucky",195901,42.3,54,-0.7,43
1500,"Kentucky",195902,49.5,86,2.7,46.8
1500,"Kentucky",195903,55.4,48,-1.1,56.5
1500,"Kentucky",195904,68.2,68,0.8,67.4
1500,"Kentucky",195905,79.9,107,3.2,76.7
1500,"Kentucky",195906,83.6,49,-0.7,84.3
1500,"Kentucky",195907,87.6,67,-0.1,87.7
1500,"Kentucky",195908,87.7,97,1.4,86.3
1500,"Kentucky",195909,82.7,91,1.9,80.8
1500,"Kentucky",195910,69.4,59,-0.4,69.8
1500,"Kentucky",195911,53.5,27,-2.8,56.3
1500,"Kentucky",195912,47.1,80,1.6,45.5
1500,"Kentucky",196001,43.3,71,0.3,43
1500,"Kentucky",196002,41.1,18,-5.7,46.8
1500,"Kentucky",196003,40.7,1,-15.8,56.5
1500,"Kentucky",196004,71.9,114,4.5,67.4
1500,"Kentucky",196005,73.8,28,-2.9,76.7
1500,"Kentucky",196006,83.1,42,-1.2,84.3
1500,"Kentucky",196007,85.4,21,-2.3,87.7
1500,"Kentucky",196008,87.1,81,0.8,86.3
1500,"Kentucky",196009,82.2,84,1.4,80.8
1500,"Kentucky",196010,70.3,77,0.5,69.8
1500,"Kentucky",196011,57.8,79,1.5,56.3
1500,"Kentucky",196012,40.0,14,-5.5,45.5
1500,"Kentucky",196101,38.9,23,-4.1,43
1500,"Kentucky",196102,51.7,109,4.9,46.8
1500,"Kentucky",196103,57.9,78,1.4,56.5
1500,"Kentucky",196104,60.4,2,-7.0,67.4
1500,"Kentucky",196105,72.1,6,-4.6,76.7
1500,"Kentucky",196106,81.1,14,-3.2,84.3
1500,"Kentucky",196107,85.1,18,-2.6,87.7
1500,"Kentucky",196108,84.4,24,-1.9,86.3
1500,"Kentucky",196109,83.1,94,2.3,80.8
1500,"Kentucky",196110,70.7,81,0.9,69.8
1500,"Kentucky",196111,55.5,51,-0.8,56.3
1500,"Kentucky",196112,45.0,50,-0.5,45.5
1500,"Kentucky",196201,40.5,36,-2.5,43
1500,"Kentucky",196202,51.4,103,4.6,46.8
